Bailey,Continent,20,10,11,12,30,40,130,140,120,121,122,110,80,81,82,50,100,60,62,61,90,70,71,72,160,170,180,150,151,152,153,190,200,201,202,210,220,230
69,Oceania,"25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","60,30,0,10","1,0,0,99","30,60,0,10","30,60,0,10","30,60,0,10","25,65,0,10","30,65,0,5","15,80,0,5","30,65,0,5","25,65,0,10","25,65,0,10","15,80,0,5","25,65,0,10","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","3,5,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
69,EurAsia,"30,69,0,1","30,69,0,1","30,69,0,1","30,69,0,1","30,69,0,1","30,69,0,1","90,5,0,5","1,0,0,99","90,5,0,5","90,5,0,5","90,5,0,5","75,20,0,5","60,39,0,1","30,69,0,1","60,39,0,1","49,50,0,1","49,50,0,1","30,69,0,1","49,50,0,1","30,69,0,1","30,69,0,1","60,39,0,1","30,69,0,1","60,39,0,1","75,20,0,5","75,0,0,25","30,10,1,54","5,4,0,1","3,6,0,1","4,5,0,1","5,4,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
69,North America,"85,5,0,10","85,5,0,10","85,5,0,10","85,5,0,10","85,5,0,10","85,5,0,10","85,5,0,10","1,0,0,99","85,5,0,10","85,5,0,10","85,5,0,10","80,10,0,10","60,30,5,5","30,60,5,5","60,30,5,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","60,30,5,5","30,60,5,5","60,30,5,5","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","2,6,1,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
69,South America,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","89,1,0,10","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
70,Africa,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","45,0,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
70,North America,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","60,30,5,5","30,60,5,5","60,30,5,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","60,30,5,5","30,60,5,5","60,30,5,5","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","2,6,1,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
70,South America,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
70,Oceania_NZ,"83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","95,0,0,5","1,0,0,99","90,3,2,5","90,3,2,5","90,3,2,5","93,5,1,1","88,10,1,1","83,15,1,1","88,10,1,1","83,15,1,1","83,15,1,1","83,15,1,1","85,13,1,1","83,15,1,1","83,15,1,1","88,10,1,1","83,15,1,1","88,10,1,1","15,60,5,20","75,0,0,25","60,10,0,30","7,1,1,1","7,1,1,1","7,1,1,1","7,1,1,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
70,Oceania,"83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","83,15,1,1","95,0,0,5","1,0,0,99","90,3,2,5","90,3,2,5","90,3,2,5","93,5,1,1","88,10,1,1","83,15,1,1","88,10,1,1","83,15,1,1","83,15,1,1","83,15,1,1","85,13,1,1","83,15,1,1","83,15,1,1","88,10,1,1","83,15,1,1","88,10,1,1","15,60,5,20","75,0,0,25","60,10,0,30","7,1,1,1","7,1,1,1","7,1,1,1","7,1,1,1","30,15,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
70,EurAsia,"69,20,1,10","69,20,1,10","69,20,1,10","69,20,1,10","69,20,1,10","69,20,1,10","69,20,1,10","1,0,0,99","69,20,1,10","69,20,1,10","69,20,1,10","69,20,1,10","25,65,5,5","5,85,5,5","25,65,5,5","49,45,1,5","49,45,1,5","10,80,5,5","69,20,1,10","10,80,5,5","10,80,5,5","25,65,5,5","5,85,5,5","25,65,5,5","10,80,5,5","75,0,0,25","69,20,1,10","3,3,1,3","1,6,1,2","3,3,1,3","3,3,1,3","40,5,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
71,Africa,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","45,0,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
71,Oceania_NZ,"25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","60,30,0,10","1,0,0,99","30,60,0,10","30,60,0,10","30,60,0,10","25,65,0,10","30,65,0,5","15,80,0,5","30,65,0,5","25,65,0,10","25,65,0,10","15,80,0,5","25,65,0,10","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","3,5,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
71,Oceania,"25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","25,65,0,10","60,30,0,10","1,0,0,99","30,60,0,10","30,60,0,10","30,60,0,10","25,65,0,10","30,65,0,5","15,80,0,5","30,65,0,5","25,65,0,10","25,65,0,10","15,80,0,5","25,65,0,10","15,80,0,5","15,80,0,5","30,65,0,5","15,80,0,5","30,65,0,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,7,0,2","3,5,0,2","3,5,0,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
71,EurAsia,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","75,0,0,25","75,0,0,25","7,0,0,3","8,0,0,2","8,0,0,2","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
71,North America,"85,5,0,10","85,5,0,10","85,5,0,10","85,5,0,10","85,5,0,10","85,5,0,10","85,5,0,10","1,0,0,99","85,5,0,10","85,5,0,10","85,5,0,10","80,10,0,10","60,30,5,5","30,60,5,5","60,30,5,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","60,30,5,5","30,60,5,5","60,30,5,5","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","2,6,1,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
71,South America,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","89,1,0,10","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
72,Africa,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","45,0,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
72,Oceania_NZ,"40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
72,Oceania,"40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","65,30,0,5","1,0,0,99","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","40,50,0,10","20,70,0,10","40,50,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","20,70,0,10","40,50,0,10","20,70,0,10","40,50,0,10","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,7,0,2","2,6,0,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
72,EurAsia,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","24,70,1,5","5,89,1,5","24,70,1,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","24,70,1,5","5,89,1,5","24,70,1,5","50,40,0,10","75,0,0,25","70,5,0,25","7,0,0,3","2,6,1,1","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
72,North America,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","60,30,5,5","30,60,5,5","60,30,5,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","60,30,5,5","30,60,5,5","60,30,5,5","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","2,6,1,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
72,South America,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","89,1,0,10","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
73,Africa,"95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","1,0,0,99","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","95,0,1,4","75,0,0,25","95,0,1,4","8,0,0,2","8,0,1,1","8,0,1,1","8,0,1,1","40,0,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
73,Oceania_NZ,"20,62,3,15","20,62,3,15","20,62,3,15","20,62,3,15","20,62,3,15","20,62,3,15","75,10,3,12","1,0,0,99","50,25,10,15","50,25,10,15","50,25,10,15","35,47,3,15","20,60,5,15","10,70,5,15","20,60,5,15","20,62,3,15","20,62,3,15","10,70,5,15","20,62,3,15","10,70,5,15","10,70,5,15","20,60,5,15","10,70,5,15","20,60,5,15","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,6,1,2","4,2,2,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
73,Oceania,"20,62,3,15","20,62,3,15","20,62,3,15","20,62,3,15","20,62,3,15","20,62,3,15","75,10,3,12","1,0,0,99","50,25,10,15","50,25,10,15","50,25,10,15","35,47,3,15","20,60,5,15","10,70,5,15","20,60,5,15","20,62,3,15","20,62,3,15","10,70,5,15","20,62,3,15","10,70,5,15","10,70,5,15","20,60,5,15","10,70,5,15","20,60,5,15","15,60,5,20","75,0,0,25","60,10,0,30","3,4,1,2","1,6,1,2","4,2,2,2","3,4,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
73,EurAsia,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","24,70,1,5","5,89,1,5","24,70,1,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","24,70,1,5","5,89,1,5","24,70,1,5","50,40,0,10","75,0,0,25","70,5,0,25","7,0,0,3","2,6,1,1","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
73,North America,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","60,30,5,5","30,60,5,5","60,30,5,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","60,30,5,5","30,60,5,5","60,30,5,5","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","2,6,1,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
73,South America,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","89,1,0,10","75,0,0,25","70,5,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
74,Africa,"75,0,10,15","75,0,10,15","75,0,10,15","75,0,10,15","75,0,10,15","75,0,10,15","80,0,10,10","1,0,0,99","70,0,20,10","70,0,20,10","70,0,20,10","75,0,10,15","80,0,10,10","80,0,10,10","80,0,10,10","75,0,10,15","75,0,10,15","80,0,10,10","75,0,10,15","80,0,10,10","80,0,10,10","80,0,10,10","80,0,10,10","80,0,10,10","80,1,4,15","75,0,0,25","75,1,0,24","5,0,3,2","7,0,1,2","4,0,4,2","5,0,3,2","35,5,5,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
74,Oceania_NZ,"23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
74,Oceania,"23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
74,EurAsia,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","24,70,1,5"," 5,89,1,5","24,70,1,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","24,70,1,5","5,89,1,5","24,70,1,5","50,40,0,10","75,0,0,25","70,5,0,25","7,0,0,3","2,6,1,1","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
74,North America,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","60,30,5,5","30,60,5,5","60,30,5,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","60,30,5,5","30,60,5,5","60,30,5,5","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","2,6,1,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
74,South America,"98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","95,0,0,5","1,0,0,99","95,0,0,5","95,0,0,5","95,0,0,5","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","98,1,0,1","90,1,0,9","75,0,0,25","70,5,0,25","8,1,0,1","8,1,0,1","9,0,0,1","8,1,0,1","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
175,Africa,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","95,0,0,5","75,0,0,25","75,0,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","45,0,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
175,Oceania_NZ,"23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
175,Oceania,"23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
175,EurAsia,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","24,70,1,5"," 5,89,1,5","24,70,1,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","24,70,1,5","5,89,1,5","24,70,1,5","50,40,0,10","75,0,0,25","70,5,0,25","7,0,0,3","2,6,1,1","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
175,North America,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","60,30,5,5","30,60,5,5","60,30,5,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","60,30,5,5","30,60,5,5","60,30,5,5","50,40,0,10","75,0,0,25","65,10,0,25","8,1,0,1","2,6,1,1","8,1,0,1","8,1,0,1","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
175,South America,"90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","1,0,0,99","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","90,0,0,10","89,1,0,10","75,0,0,25","70,5,0,25","8,0,0,2","8,0,0,2","8,0,0,2","8,0,0,2","40,0,0,10","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
75,Africa,"88,2,0,10","88,2,0,10","88,2,0,10","88,2,0,10","88,2,0,10","88,2,0,10","88,2,0,10","1,0,0,99","88,2,0,10","88,2,0,10","88,2,0,10","88,5,0,7","93,5,0,2","88,10,0,2","93,5,0,2","88,5,0,7","88,5,0,7","88,10,0,2","88,5,0,7","88,10,0,2","88,10,0,2","93,5,0,2","88,10,0,2","93,5,0,2","88,10,0,2","75,0,0,25","88,10,0,2","8,0,0,2","8,1,0,1","8,1,0,1","8,0,0,2","35,10,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
75,Oceania_NZ,"23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
75,Oceania,"23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","23,65,2,10","60,30,1,9","1,0,0,99","25,60,5,10","25,60,5,10","25,60,5,10","23,65,2,10","26,67,2,5","13,80,2,5","26,67,2,5","23,65,2,10","23,65,2,10","13,80,2,5","23,65,2,10","13,80,2,5","13,80,2,5","26,67,2,5","13,80,2,5","26,67,2,5","30,60,0,10","75,0,0,25","60,10,0,30","3,5,0,2","1,6,1,2","2,4,2,2","6,1,1,2","10,35,0,5","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
75,EurAsia,"89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","89,1,0,10","1,0,0,99","89,1,0,10","89,1,0,10","89,1,0,10","80,10,0,10","24,70,1,5"," 5,89,1,5","24,70,1,5","40,50,0,10","40,50,0,10","30,60,0,10","70,20,0,10","30,60,0,10","30,60,5,5","24,70,1,5","5,89,1,5","24,70,1,5","50,40,0,10","75,0,0,25","70,5,0,25","7,0,0,3","2,6,1,1","8,1,0,1","7,0,0,3","30,5,0,15","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0","0,0,0,0"
